employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
66171.0,Operations,region_31,Bachelors,f,other,1.0,29.0,3.0,7,1,0,62
5846.0,Procurement,region_2,Bachelors,f,sourcing,1.0,,3.0,3,1,0,65
34982.0,Sales & Marketing,region_25,Masters & above,m,other,1.0,42.0,3.0,7,0,0,44
23138.0,Technology,region_27,Bachelors,f,other,2.0,29.0,5.0,3,1,0,77
14526.0,Operations,region_28,Masters & above,m,sourcing,1.0,,4.0,10,1,0,57
75894.0,Analytics,region_31,Bachelors,f,sourcing,1.0,29.0,4.0,2,1,0,83
10304.0,Procurement,region_2,Masters & above,m,sourcing,1.0,60.0,2.0,17,1,0,70
23748.0,Operations,region_2,Bachelors,m,sourcing,2.0,44.0,3.0,13,0,0,62
4485.0,Legal,region_2,Bachelors,m,other,1.0,29.0,1.0,4,0,0,66
62409.0,Finance,region_29,Masters & above,m,sourcing,1.0,35.0,5.0,9,1,0,63
62137.0,Sales & Marketing,region_22,Masters & above,m,other,1.0,34.0,1.0,4,0,0,46
2176.0,Operations,region_15,Masters & above,m,other,2.0,,5.0,17,0,1,91
19742.0,Sales & Marketing,region_1,Bachelors,m,sourcing,1.0,29.0,5.0,4,1,0,46
49412.0,Procurement,region_2,Masters & above,m,sourcing,1.0,43.0,5.0,5,0,0,80
49285.0,Sales & Marketing,region_7,Masters & above,m,other,2.0,40.0,1.0,6,1,0,49
10662.0,Sales & Marketing,region_7,Bachelors,f,sourcing,,38.0,5.0,8,0,0,52
3156.0,Operations,region_15,Bachelors,f,other,1.0,,5.0,2,1,0,59
17472.0,Technology,region_22,Bachelors,f,sourcing,1.0,27.0,2.0,2,0,0,81
57128.0,Analytics,region_15,Bachelors,f,sourcing,2.0,,4.0,6,1,0,83
42096.0,Sales & Marketing,region_27,Bachelors,m,other,2.0,37.0,1.0,4,0,0,53
66062.0,Procurement,region_22,Bachelors,m,other,1.0,27.0,3.0,3,1,0,69
,Operations,region_22,Masters & above,f,other,1.0,45.0,3.0,5,0,0,58
42087.0,Technology,region_26,Bachelors,f,other,1.0,30.0,5.0,2,1,0,76
17943.0,Technology,region_26,Bachelors,m,sourcing,1.0,,5.0,10,1,0,80
53256.0,Sales & Marketing,region_22,Bachelors,m,other,1.0,,5.0,3,1,0,53
62028.0,Procurement,region_8,Bachelors,m,sourcing,1.0,28.0,3.0,5,0,0,70
71111.0,Sales & Marketing,region_31,Bachelors,m,other,1.0,28.0,,1,0,0,46
3379.0,Operations,region_14,Bachelors,m,other,1.0,39.0,3.0,11,0,0,60
50254.0,Procurement,region_22,Bachelors,f,sourcing,2.0,27.0,,1,1,0,70
23286.0,Operations,region_2,Masters & above,m,other,1.0,45.0,5.0,5,0,0,96
,Procurement,region_2,Bachelors,f,other,1.0,38.0,5.0,8,0,0,69
54884.0,R&D,region_2,Masters & above,m,other,1.0,33.0,5.0,7,1,0,79
43840.0,Analytics,region_2,Masters & above,m,other,2.0,50.0,3.0,11,0,0,86
60107.0,Analytics,region_22,Bachelors,f,other,1.0,33.0,5.0,5,0,0,80
28625.0,Operations,region_7,Bachelors,f,other,1.0,35.0,3.0,10,0,0,64
15012.0,Sales & Marketing,region_7,Bachelors,f,sourcing,1.0,,4.0,11,0,0,46
44838.0,Sales & Marketing,region_2,,f,sourcing,1.0,53.0,2.0,6,0,0,48
73225.0,Sales & Marketing,region_11,Masters & above,m,other,1.0,41.0,3.0,14,0,0,51
48170.0,Sales & Marketing,region_7,Bachelors,m,sourcing,,29.0,3.0,3,0,0,45
43278.0,Operations,region_7,Bachelors,f,other,1.0,38.0,4.0,10,0,0,63
2174.0,Sales & Marketing,region_12,Bachelors,m,sourcing,2.0,26.0,1.0,1,0,0,49
77565.0,Operations,region_2,Bachelors,f,sourcing,1.0,28.0,3.0,3,0,0,60
64256.0,Technology,region_2,Masters & above,m,sourcing,1.0,46.0,3.0,5,0,0,83
10298.0,Technology,region_29,Masters & above,m,sourcing,1.0,35.0,5.0,4,1,0,78
66275.0,Procurement,region_13,Bachelors,m,sourcing,,36.0,1.0,4,0,0,71
3255.0,Procurement,region_22,Masters & above,m,other,1.0,,4.0,4,1,0,72
62059.0,Sales & Marketing,region_15,Bachelors,m,sourcing,4.0,25.0,,1,0,0,52
46790.0,Sales & Marketing,region_21,Bachelors,m,other,1.0,27.0,,1,0,0,50
58051.0,Sales & Marketing,region_2,Bachelors,f,sourcing,,34.0,2.0,9,1,0,51
18315.0,Analytics,region_22,Bachelors,f,other,1.0,32.0,3.0,6,0,0,84
56236.0,Sales & Marketing,region_7,Masters & above,m,sourcing,1.0,40.0,4.0,9,0,0,44
,Sales & Marketing,region_2,Bachelors,m,other,1.0,49.0,3.0,18,1,0,46
16125.0,HR,region_25,Bachelors,m,sourcing,1.0,29.0,4.0,6,0,0,54
46358.0,Analytics,region_2,Masters & above,f,sourcing,1.0,34.0,5.0,3,0,0,79
52409.0,Analytics,region_22,Bachelors,f,other,,28.0,1.0,6,1,0,86
67228.0,Operations,region_8,Masters & above,m,sourcing,1.0,39.0,3.0,3,1,0,60
46126.0,Operations,region_17,Masters & above,m,sourcing,2.0,39.0,3.0,2,1,0,58
34988.0,Procurement,region_29,Masters & above,m,sourcing,1.0,36.0,5.0,7,0,0,68
,Operations,region_15,Bachelors,m,other,1.0,31.0,4.0,5,0,0,55
20002.0,HR,region_2,Below Secondary,m,sourcing,2.0,22.0,1.0,2,0,0,43
27945.0,Sales & Marketing,region_26,Bachelors,m,other,1.0,27.0,2.0,5,1,0,54
45047.0,Sales & Marketing,region_15,Bachelors,m,other,2.0,33.0,3.0,5,0,0,52
,Technology,region_27,Bachelors,m,other,1.0,41.0,4.0,13,0,0,78
76199.0,Analytics,region_22,Bachelors,m,sourcing,1.0,26.0,3.0,3,1,0,85
57212.0,Finance,region_7,Masters & above,m,other,1.0,41.0,3.0,12,0,0,57
39239.0,Operations,region_2,Bachelors,m,sourcing,1.0,47.0,5.0,19,1,0,59
6866.0,HR,region_8,Bachelors,f,other,,26.0,5.0,2,1,0,50
47977.0,Sales & Marketing,region_22,Masters & above,f,sourcing,1.0,34.0,5.0,5,0,0,47
16352.0,Operations,region_15,Bachelors,m,other,1.0,,5.0,17,1,0,62
27106.0,Sales & Marketing,region_28,Bachelors,m,other,1.0,,2.0,5,1,0,45
13567.0,Operations,region_2,Masters & above,f,other,,36.0,4.0,4,1,0,61
38553.0,Operations,region_2,Bachelors,m,sourcing,2.0,31.0,5.0,5,1,0,57
4229.0,Operations,region_31,Bachelors,m,sourcing,1.0,35.0,1.0,6,0,0,58
23866.0,Operations,region_5,Bachelors,m,sourcing,,39.0,3.0,8,0,0,61
15486.0,Sales & Marketing,region_12,Bachelors,m,other,,31.0,4.0,4,0,0,49
,Operations,region_19,Bachelors,m,sourcing,1.0,34.0,3.0,4,0,0,59
25036.0,Sales & Marketing,region_22,Masters & above,f,sourcing,1.0,,4.0,2,1,0,50
4122.0,Sales & Marketing,region_26,,m,sourcing,1.0,35.0,3.0,8,0,0,50
,Operations,region_22,Masters & above,m,sourcing,,41.0,1.0,7,0,0,60
32046.0,Analytics,region_29,Bachelors,m,sourcing,1.0,39.0,2.0,4,0,0,80
57608.0,Technology,region_7,Masters & above,f,sourcing,1.0,,4.0,6,1,0,81
,Legal,region_2,Bachelors,m,sourcing,1.0,29.0,4.0,4,0,0,61
40864.0,Analytics,region_7,Bachelors,m,other,2.0,41.0,3.0,9,0,0,83
66107.0,Sales & Marketing,region_16,Bachelors,m,sourcing,1.0,,5.0,7,0,0,55
,Sales & Marketing,region_11,Masters & above,m,sourcing,1.0,33.0,3.0,3,0,0,49
38459.0,Analytics,region_31,Bachelors,m,other,1.0,27.0,5.0,3,0,0,83
57517.0,Operations,region_12,Bachelors,f,other,1.0,,4.0,4,0,0,60
20520.0,Sales & Marketing,region_26,Bachelors,m,other,1.0,34.0,4.0,4,0,0,52
49074.0,Operations,region_11,Bachelors,m,sourcing,1.0,30.0,3.0,6,1,0,63
43173.0,Analytics,region_22,,f,sourcing,1.0,29.0,4.0,5,1,0,85
48840.0,Sales & Marketing,region_30,Bachelors,m,other,1.0,27.0,5.0,4,0,0,52
23660.0,Sales & Marketing,region_22,Bachelors,m,other,3.0,29.0,,1,1,0,51
,Sales & Marketing,region_28,Bachelors,m,other,1.0,28.0,4.0,5,0,0,50
4855.0,HR,region_32,Below Secondary,m,sourcing,1.0,24.0,5.0,2,0,0,52
59840.0,Procurement,region_2,Bachelors,m,other,1.0,37.0,3.0,9,0,0,71
51489.0,R&D,region_26,Bachelors,m,other,1.0,32.0,3.0,6,1,0,86
55163.0,Legal,region_22,Bachelors,m,referred,1.0,,5.0,2,1,0,57
,R&D,region_4,Bachelors,m,other,2.0,31.0,5.0,2,1,0,87
,Operations,region_15,Bachelors,f,sourcing,1.0,46.0,3.0,10,0,0,61
59509.0,Sales & Marketing,region_26,Masters & above,m,other,2.0,32.0,3.0,6,0,0,50
,Analytics,region_22,Bachelors,m,sourcing,1.0,39.0,1.0,3,0,0,81
24432.0,Sales & Marketing,region_13,Bachelors,m,other,1.0,40.0,4.0,14,0,0,52
31304.0,Analytics,region_22,Bachelors,m,other,1.0,28.0,1.0,4,0,0,85
10872.0,Finance,region_2,Below Secondary,f,other,1.0,23.0,5.0,2,0,0,71
3371.0,Procurement,region_17,Bachelors,m,sourcing,1.0,41.0,2.0,10,0,0,71
24528.0,Sales & Marketing,region_30,Bachelors,m,sourcing,2.0,29.0,,1,0,0,47
71346.0,R&D,region_31,Bachelors,m,sourcing,1.0,35.0,3.0,7,1,0,82
77527.0,Technology,region_13,Masters & above,m,other,1.0,51.0,4.0,26,1,0,79
7885.0,Operations,region_13,Bachelors,m,sourcing,1.0,35.0,3.0,5,0,0,60
,Operations,region_7,Bachelors,f,other,1.0,31.0,4.0,6,1,0,62
74774.0,Procurement,region_2,Bachelors,m,other,1.0,60.0,5.0,30,0,0,72
74891.0,Sales & Marketing,region_14,Bachelors,m,other,2.0,29.0,3.0,8,0,0,46
54610.0,Finance,region_22,Masters & above,m,sourcing,1.0,,4.0,4,0,0,58
31027.0,Analytics,region_2,Bachelors,m,other,,39.0,1.0,11,0,0,87
71385.0,Operations,region_2,Masters & above,f,other,1.0,31.0,3.0,5,1,0,58
70994.0,HR,region_29,Bachelors,f,sourcing,1.0,33.0,5.0,6,1,0,54
69188.0,Procurement,region_2,Masters & above,f,other,,43.0,4.0,7,1,0,81
61774.0,Sales & Marketing,region_15,Bachelors,m,other,1.0,41.0,4.0,9,0,0,47
71829.0,Operations,region_22,Masters & above,m,other,2.0,31.0,4.0,7,0,0,58
10024.0,Technology,region_2,Below Secondary,f,other,1.0,,,1,1,0,82
75335.0,Sales & Marketing,region_22,,m,other,1.0,25.0,1.0,2,0,0,47
59297.0,Sales & Marketing,region_16,Bachelors,m,other,1.0,28.0,3.0,5,1,0,53
7249.0,Technology,region_7,Bachelors,f,sourcing,,27.0,3.0,2,0,0,90
,Finance,region_7,Bachelors,m,sourcing,,36.0,5.0,2,1,0,59
15048.0,Sales & Marketing,region_15,Bachelors,m,sourcing,1.0,27.0,2.0,2,0,0,44
31519.0,Procurement,region_2,Bachelors,m,other,3.0,42.0,3.0,13,0,0,69
,Analytics,region_25,Masters & above,m,sourcing,1.0,35.0,1.0,4,0,0,87
15444.0,Operations,region_13,Bachelors,f,other,1.0,29.0,3.0,2,1,0,60
21261.0,Technology,region_27,Bachelors,m,other,,,3.0,2,1,0,81
1447.0,R&D,region_27,Bachelors,m,sourcing,1.0,31.0,,1,0,0,84
7623.0,Analytics,region_31,Bachelors,m,sourcing,1.0,36.0,1.0,2,0,0,84
,Analytics,region_22,Bachelors,m,other,2.0,33.0,4.0,4,0,0,84
32275.0,Operations,region_2,Masters & above,m,other,1.0,37.0,4.0,10,0,0,58
5746.0,Operations,region_22,Bachelors,m,sourcing,1.0,36.0,3.0,6,1,1,61
22850.0,Sales & Marketing,region_34,Bachelors,m,other,1.0,35.0,4.0,4,0,0,49
,Procurement,region_16,Bachelors,m,sourcing,1.0,36.0,3.0,6,1,0,67
48762.0,R&D,region_4,Bachelors,m,sourcing,1.0,36.0,5.0,2,1,0,88
28647.0,Operations,region_14,Bachelors,m,sourcing,1.0,48.0,5.0,20,1,0,61
28569.0,Procurement,region_7,Bachelors,f,sourcing,1.0,31.0,5.0,1,1,0,72
14055.0,Procurement,region_2,Bachelors,f,sourcing,1.0,28.0,5.0,2,0,0,87
68071.0,R&D,region_2,Bachelors,m,sourcing,1.0,29.0,3.0,3,0,0,83
36361.0,Sales & Marketing,region_25,Bachelors,f,other,1.0,28.0,5.0,2,0,0,48
52349.0,Sales & Marketing,region_1,Bachelors,m,sourcing,1.0,32.0,4.0,9,0,0,53
54252.0,Technology,region_2,,m,other,1.0,29.0,3.0,2,0,0,78
57886.0,Sales & Marketing,region_31,Bachelors,m,other,1.0,35.0,3.0,7,0,0,48
9885.0,Analytics,region_22,Bachelors,m,sourcing,1.0,26.0,5.0,2,0,0,83
50968.0,Operations,region_16,Bachelors,f,other,,25.0,,1,0,0,58
30146.0,Sales & Marketing,region_30,Masters & above,m,other,1.0,38.0,3.0,3,1,0,48
33416.0,Operations,region_22,Bachelors,m,referred,1.0,28.0,5.0,2,0,0,62
17153.0,Sales & Marketing,region_23,Masters & above,m,other,1.0,,4.0,13,0,0,48
74441.0,Analytics,region_1,Masters & above,m,other,1.0,32.0,5.0,4,0,0,87
76366.0,Operations,region_15,Bachelors,f,other,1.0,30.0,4.0,6,0,0,60
31950.0,Sales & Marketing,region_2,Bachelors,f,other,2.0,30.0,,1,0,0,49
75453.0,R&D,region_2,Bachelors,m,other,4.0,31.0,5.0,5,1,0,87
61048.0,Finance,region_28,Bachelors,f,sourcing,1.0,25.0,5.0,4,1,0,61
16490.0,Procurement,region_2,Bachelors,f,other,2.0,47.0,4.0,15,0,0,72
25855.0,Sales & Marketing,region_11,Bachelors,m,other,1.0,33.0,1.0,2,1,0,47
6264.0,Procurement,region_26,Bachelors,m,other,2.0,39.0,3.0,11,0,0,71
13324.0,Operations,region_2,Bachelors,m,other,1.0,50.0,5.0,5,0,1,70
,Sales & Marketing,region_2,Bachelors,m,other,1.0,35.0,5.0,4,0,0,61
,Operations,region_14,Bachelors,f,sourcing,1.0,36.0,3.0,11,0,0,60
25359.0,Finance,region_13,Bachelors,m,other,1.0,32.0,1.0,9,0,1,92
31897.0,Analytics,region_34,Bachelors,m,other,1.0,30.0,5.0,6,1,0,86
52802.0,Procurement,region_26,Bachelors,m,sourcing,1.0,55.0,4.0,17,0,0,65
33812.0,Operations,region_32,Bachelors,m,other,1.0,30.0,,1,1,0,58
77171.0,Operations,region_32,Masters & above,m,other,1.0,35.0,1.0,9,0,0,61
18135.0,Sales & Marketing,region_4,Masters & above,m,other,1.0,41.0,5.0,11,0,0,55
16732.0,Procurement,region_6,Bachelors,f,other,2.0,26.0,3.0,4,0,0,66
27211.0,Technology,region_15,Bachelors,m,other,1.0,31.0,3.0,3,1,0,82
45447.0,Sales & Marketing,region_4,Bachelors,m,other,1.0,49.0,4.0,8,0,0,49
16449.0,Sales & Marketing,region_31,Bachelors,m,sourcing,1.0,37.0,1.0,10,0,0,47
4214.0,Operations,region_22,Masters & above,m,other,1.0,46.0,3.0,13,0,0,59
24299.0,Operations,region_22,Bachelors,m,referred,1.0,28.0,5.0,4,1,0,56
53505.0,Operations,region_7,Bachelors,m,other,1.0,40.0,5.0,10,1,0,61
1084.0,Sales & Marketing,region_10,Bachelors,m,other,1.0,29.0,1.0,2,0,0,45
66958.0,Technology,region_2,Below Secondary,m,sourcing,1.0,,1.0,2,0,0,82
9780.0,Sales & Marketing,region_28,,m,other,1.0,27.0,,1,0,0,44
23490.0,Sales & Marketing,region_2,Bachelors,m,sourcing,1.0,33.0,1.0,3,0,0,45
26768.0,Sales & Marketing,region_24,Bachelors,m,sourcing,1.0,24.0,3.0,2,0,0,51
75258.0,Technology,region_2,Masters & above,m,other,1.0,51.0,5.0,11,0,0,78
29386.0,Procurement,region_2,Bachelors,f,other,1.0,60.0,4.0,20,0,0,65
61702.0,Operations,region_26,,m,sourcing,1.0,29.0,4.0,4,1,0,57
31484.0,Sales & Marketing,region_31,Bachelors,m,other,1.0,30.0,4.0,4,0,0,47
39108.0,Procurement,region_23,Masters & above,m,sourcing,1.0,37.0,3.0,6,0,0,73
50687.0,Procurement,region_31,Masters & above,m,sourcing,1.0,35.0,3.0,5,0,0,71
3318.0,Legal,region_22,Bachelors,m,other,1.0,27.0,3.0,4,0,0,61
4801.0,Sales & Marketing,region_32,Bachelors,f,other,1.0,28.0,3.0,2,0,0,55
61042.0,Operations,region_2,Masters & above,m,sourcing,1.0,,4.0,10,1,0,59
2265.0,Technology,region_2,Bachelors,f,sourcing,1.0,41.0,,1,1,0,81
25490.0,Operations,region_7,Masters & above,f,sourcing,1.0,31.0,3.0,4,1,0,60
22373.0,Technology,region_13,Bachelors,m,referred,,,4.0,4,0,0,79
4995.0,Technology,region_24,Bachelors,f,other,1.0,26.0,,1,0,0,83
71538.0,Technology,region_31,Bachelors,m,sourcing,1.0,29.0,3.0,3,0,0,78
55395.0,Operations,region_2,Bachelors,m,sourcing,1.0,25.0,,1,1,0,55
43435.0,R&D,region_15,Bachelors,m,sourcing,1.0,36.0,5.0,6,1,0,88
11566.0,Sales & Marketing,region_11,Bachelors,m,sourcing,1.0,30.0,,1,1,0,48
8977.0,Technology,region_22,Bachelors,f,other,1.0,38.0,3.0,3,1,0,82
52307.0,Operations,region_13,Bachelors,m,other,2.0,32.0,3.0,9,0,0,58
3521.0,Sales & Marketing,region_31,Bachelors,m,other,1.0,,3.0,8,0,0,53
12213.0,Sales & Marketing,region_12,Masters & above,m,sourcing,1.0,38.0,1.0,14,0,0,53
12421.0,Operations,region_6,Bachelors,f,sourcing,1.0,29.0,,1,1,0,61
16480.0,Sales & Marketing,region_9,Bachelors,m,sourcing,1.0,28.0,3.0,4,1,0,48
66929.0,Sales & Marketing,region_7,Bachelors,m,other,1.0,,1.0,5,0,0,50
26234.0,Sales & Marketing,region_27,Masters & above,m,sourcing,1.0,35.0,3.0,6,0,0,52
,Procurement,region_13,Bachelors,m,other,1.0,26.0,4.0,5,1,0,70
45852.0,Procurement,region_15,Bachelors,m,other,1.0,33.0,2.0,7,0,0,69
77514.0,Sales & Marketing,region_2,Bachelors,m,sourcing,1.0,55.0,4.0,24,0,0,51
11352.0,Sales & Marketing,region_4,Bachelors,m,other,1.0,40.0,1.0,7,0,0,47
29542.0,Operations,region_2,Bachelors,f,other,3.0,37.0,3.0,9,0,0,58
31956.0,Sales & Marketing,region_2,,f,other,2.0,23.0,,1,0,0,50
16114.0,Technology,region_11,Bachelors,m,sourcing,2.0,32.0,,1,0,0,77
11802.0,Procurement,region_10,Bachelors,f,sourcing,1.0,,5.0,4,1,0,66
43190.0,Analytics,region_6,Bachelors,f,sourcing,2.0,32.0,5.0,3,0,0,89
78029.0,Sales & Marketing,region_1,Masters & above,m,other,1.0,34.0,4.0,3,0,0,54
7016.0,Technology,region_17,Bachelors,f,other,1.0,48.0,3.0,6,1,0,80
21376.0,Sales & Marketing,region_16,Bachelors,m,other,1.0,53.0,4.0,26,0,0,49
17664.0,Sales & Marketing,region_27,Masters & above,m,other,1.0,42.0,5.0,12,1,0,48
27864.0,Procurement,region_11,Bachelors,f,other,1.0,34.0,5.0,8,1,0,68
50192.0,HR,region_22,Masters & above,f,sourcing,1.0,36.0,5.0,3,0,0,48
73751.0,Operations,region_26,Bachelors,f,sourcing,,,5.0,5,0,0,58
58638.0,HR,region_2,Bachelors,f,referred,,33.0,3.0,9,1,0,55
66271.0,Technology,region_22,Masters & above,m,other,1.0,37.0,2.0,2,0,0,77
31298.0,HR,region_27,Bachelors,m,sourcing,,31.0,2.0,3,0,0,50
65661.0,Sales & Marketing,region_13,,m,other,1.0,22.0,1.0,2,1,0,49
5868.0,Technology,region_31,Bachelors,f,sourcing,1.0,27.0,3.0,4,0,0,79
2649.0,Analytics,region_31,Bachelors,m,sourcing,4.0,40.0,5.0,5,0,0,86
57902.0,Operations,region_2,Bachelors,m,sourcing,1.0,29.0,,1,0,0,60
29744.0,Technology,region_7,Bachelors,m,sourcing,1.0,34.0,3.0,2,1,0,80
173.0,Analytics,region_22,Masters & above,f,sourcing,,35.0,3.0,3,1,0,83
6320.0,Sales & Marketing,region_27,Bachelors,m,sourcing,1.0,30.0,5.0,3,1,0,47
20677.0,Sales & Marketing,region_2,Masters & above,f,sourcing,1.0,34.0,1.0,7,0,0,50
49991.0,Technology,region_32,Bachelors,m,other,1.0,,2.0,6,0,0,85
,Analytics,region_10,Bachelors,m,other,2.0,30.0,3.0,3,1,0,84
32788.0,Legal,region_22,Bachelors,m,sourcing,1.0,27.0,3.0,2,0,0,59
14388.0,Procurement,region_2,,f,sourcing,,34.0,5.0,8,1,0,73
14992.0,Sales & Marketing,region_7,Bachelors,m,other,3.0,36.0,3.0,9,0,0,51
,Operations,region_22,Masters & above,m,sourcing,,,1.0,3,1,0,61
62111.0,Technology,region_5,Bachelors,m,sourcing,,47.0,3.0,18,0,0,85
12398.0,Sales & Marketing,region_2,Bachelors,f,other,1.0,,1.0,3,1,0,51
,Technology,region_19,Bachelors,f,other,1.0,30.0,,1,1,0,77
52546.0,Analytics,region_22,Bachelors,f,sourcing,1.0,27.0,3.0,2,0,0,90
73332.0,Operations,region_22,Bachelors,m,sourcing,,36.0,5.0,10,0,0,57
56018.0,Sales & Marketing,region_2,,m,other,1.0,22.0,,1,0,0,49
25438.0,Finance,region_13,Bachelors,f,other,1.0,25.0,3.0,2,0,0,58
31578.0,Analytics,region_20,Bachelors,m,other,1.0,29.0,,1,0,0,85
1959.0,Operations,region_22,Bachelors,m,other,,33.0,4.0,7,0,0,58
76930.0,Sales & Marketing,region_2,Bachelors,m,sourcing,1.0,,1.0,2,0,0,45
55701.0,HR,region_13,Masters & above,m,other,1.0,35.0,3.0,8,0,0,51
11293.0,Operations,region_2,Bachelors,f,sourcing,1.0,53.0,4.0,9,0,0,64
72798.0,Procurement,region_15,Bachelors,f,sourcing,1.0,32.0,5.0,5,1,0,71
,Operations,region_13,Bachelors,m,sourcing,1.0,26.0,5.0,4,1,0,61
41195.0,Operations,region_2,Masters & above,m,sourcing,,42.0,5.0,16,0,0,62
31462.0,Operations,region_13,Bachelors,m,other,1.0,40.0,5.0,5,1,0,56
45801.0,Procurement,region_2,Masters & above,m,sourcing,2.0,59.0,3.0,7,0,0,70
21462.0,Operations,region_22,Masters & above,m,sourcing,2.0,36.0,3.0,8,0,0,58
20820.0,Procurement,region_31,Bachelors,f,other,3.0,27.0,2.0,3,0,0,70
,Sales & Marketing,region_14,Bachelors,f,other,1.0,31.0,3.0,4,0,0,46
32366.0,Sales & Marketing,region_2,Masters & above,m,sourcing,1.0,,5.0,3,1,0,51
,Technology,region_7,Masters & above,f,other,1.0,47.0,1.0,3,0,0,78
43271.0,Analytics,region_26,Bachelors,m,sourcing,,26.0,,1,0,0,84
45199.0,HR,region_26,Bachelors,m,other,1.0,23.0,3.0,2,0,0,45
57046.0,HR,region_2,Masters & above,f,other,1.0,38.0,3.0,11,0,0,50
28967.0,Operations,region_7,Bachelors,m,other,1.0,39.0,4.0,4,0,0,65
,Sales & Marketing,region_7,Bachelors,m,other,2.0,36.0,3.0,7,0,0,45
14531.0,Sales & Marketing,region_7,Bachelors,m,sourcing,1.0,45.0,3.0,12,0,0,44
34165.0,Technology,region_2,,m,other,1.0,43.0,3.0,17,0,0,77
12021.0,Finance,region_2,Masters & above,m,other,3.0,36.0,3.0,10,0,0,60
6130.0,Sales & Marketing,region_24,Bachelors,m,other,1.0,27.0,2.0,2,0,0,50
23875.0,Operations,region_16,Bachelors,f,other,1.0,40.0,4.0,3,0,0,59
8823.0,Operations,region_7,Bachelors,m,sourcing,1.0,38.0,3.0,3,0,0,56
,Operations,region_19,Bachelors,m,other,2.0,38.0,3.0,11,0,0,59
63855.0,Procurement,region_2,Masters & above,m,other,3.0,48.0,3.0,8,0,0,69
65592.0,Operations,region_29,Bachelors,m,sourcing,1.0,36.0,3.0,9,0,0,63
14534.0,Sales & Marketing,region_9,Bachelors,m,sourcing,1.0,35.0,3.0,6,0,0,49
28157.0,Sales & Marketing,region_2,Masters & above,f,sourcing,2.0,,2.0,8,0,0,47
51589.0,Operations,region_2,Bachelors,f,sourcing,1.0,43.0,4.0,6,0,0,60
10580.0,Sales & Marketing,region_7,Bachelors,f,other,1.0,28.0,1.0,4,0,0,48
69279.0,Operations,region_4,Bachelors,m,sourcing,1.0,32.0,3.0,5,0,0,63
48938.0,HR,region_22,Masters & above,m,other,1.0,,1.0,8,0,0,49
,Technology,region_26,Bachelors,m,referred,1.0,,4.0,3,1,0,80
27151.0,Sales & Marketing,region_3,Bachelors,m,other,1.0,33.0,5.0,7,1,0,51
,Procurement,region_7,Masters & above,m,other,1.0,45.0,3.0,2,0,0,68
6401.0,Sales & Marketing,region_16,Masters & above,m,sourcing,1.0,31.0,3.0,2,0,0,44
,Sales & Marketing,region_7,Bachelors,m,other,2.0,38.0,4.0,5,1,1,54
30321.0,Sales & Marketing,region_3,Bachelors,m,other,1.0,28.0,5.0,4,1,0,49
,Sales & Marketing,region_22,Bachelors,f,sourcing,,33.0,5.0,6,0,0,52
9494.0,Sales & Marketing,region_16,Masters & above,m,sourcing,1.0,46.0,3.0,19,0,0,53
75121.0,Sales & Marketing,region_15,Bachelors,m,other,2.0,27.0,1.0,2,0,0,54
20875.0,Sales & Marketing,region_2,Bachelors,m,other,1.0,53.0,4.0,5,1,0,52
58294.0,Sales & Marketing,region_2,,m,other,1.0,28.0,5.0,5,1,0,48
45899.0,Sales & Marketing,region_26,Masters & above,m,sourcing,1.0,42.0,3.0,2,1,0,54
42533.0,Sales & Marketing,region_22,Bachelors,m,other,1.0,,4.0,8,1,0,50
58949.0,Sales & Marketing,region_2,Bachelors,m,other,2.0,38.0,3.0,4,0,0,53
2010.0,Sales & Marketing,region_28,Bachelors,m,other,1.0,28.0,5.0,2,1,0,53
44956.0,Sales & Marketing,region_27,Bachelors,f,other,1.0,27.0,5.0,4,0,0,49
73601.0,Technology,region_27,Bachelors,f,other,1.0,,3.0,2,0,0,81
19617.0,Analytics,region_22,Bachelors,f,other,,28.0,2.0,2,1,0,89
71870.0,Procurement,region_2,Masters & above,f,other,2.0,42.0,5.0,5,1,0,71
67646.0,Operations,region_22,Bachelors,m,other,1.0,41.0,4.0,12,0,0,60
70135.0,Sales & Marketing,region_11,Bachelors,m,sourcing,1.0,,4.0,4,0,0,48
67748.0,Sales & Marketing,region_2,Bachelors,m,sourcing,1.0,45.0,1.0,15,0,0,51
48010.0,Technology,region_25,Bachelors,f,sourcing,1.0,26.0,3.0,2,0,0,78
75955.0,Sales & Marketing,region_25,Bachelors,m,other,1.0,31.0,5.0,7,0,0,61
31899.0,Procurement,region_31,Bachelors,m,other,1.0,37.0,5.0,7,1,0,73
54117.0,Procurement,region_23,Masters & above,f,other,1.0,32.0,3.0,7,0,0,70
74320.0,Sales & Marketing,region_31,Masters & above,m,sourcing,3.0,32.0,3.0,5,0,0,49
38598.0,Procurement,region_2,Bachelors,f,sourcing,1.0,25.0,,1,1,0,68
32137.0,Sales & Marketing,region_26,Bachelors,m,sourcing,1.0,37.0,3.0,8,0,0,48
50093.0,Sales & Marketing,region_7,Masters & above,m,other,2.0,31.0,5.0,2,0,0,49
2342.0,Procurement,region_7,Bachelors,f,sourcing,1.0,30.0,3.0,5,0,0,66
71901.0,Technology,region_5,Bachelors,f,sourcing,1.0,33.0,4.0,3,0,0,82
